source_path,quality_class,split,output_path,confidence,selected_bbox,padded_bbox,status,message
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8149.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4708.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4407.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_356.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3311.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_767.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1226.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7232.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6044.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6272.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9435.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6519.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5571.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5572.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2576.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7520.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2994.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3016.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7248.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7446.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5147.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8813.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7847.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_608.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6874.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1053.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_744.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7521.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5001.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8519.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7698.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7483.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9879.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1898.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5374.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4816.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1139.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6658.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1411.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4577.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5932.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5185.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9025.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6454.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2582.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3074.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3631.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7553.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7593.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8975.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4412.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8451.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2892.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7315.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4574.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2388.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5167.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_786.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8415.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7113.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8831.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2299.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3992.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1427.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5707.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2614.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5867.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2450.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_624.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7923.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6817.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2708.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7295.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6369.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4865.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_514.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8152.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7998.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6777.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8236.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4596.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_466.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_231.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2483.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7745.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1493.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1609.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8115.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9640.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7694.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5273.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4379.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_839.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7496.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5317.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5933.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6298.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3993.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5838.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9454.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1533.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2683.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6010.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_221.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9755.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5142.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7326.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4683.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8112.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_737.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8288.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9520.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5892.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1534.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6193.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5712.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4933.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9547.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8142.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3246.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_896.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1187.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1949.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8707.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2855.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4171.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7837.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7538.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8227.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9098.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1446.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3199.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3756.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7664.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9817.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5700.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7264.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5545.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3010.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3818.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7736.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2310.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9328.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4030.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6641.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2690.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3341.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2251.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6526.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6959.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2753.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9379.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3394.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_773.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_976.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7080.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3480.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4653.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5093.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6855.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6406.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8855.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3403.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2820.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8045.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6884.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1694.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6322.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4568.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4604.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5094.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7603.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7217.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_588.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4023.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8340.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4360.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9068.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2474.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6898.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_33.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7394.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3978.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9669.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6112.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3070.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3565.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8766.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4748.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6738.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_490.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6184.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_556.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1123.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7794.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8756.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4651.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6610.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_469.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4611.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_994.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8667.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8709.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3354.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2096.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6023.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7987.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2304.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8101.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3104.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8822.jpeg,bad,train,,,,,no_detection,No inspected_object detection
